x_num_1,x_num_2,x_num_3,x_num_4,x_num_5,x_cat_1,x_cat_2,x_cat_3,x_cat_4,x_cat_5,true_label
-1.5885170290903587,-2.6147434171164123,1.6109672081725182,2.2273076546884747,-4.911166919470852,0,1,2,3,0,0
2.2143789445190754,2.827359870908567,-1.4648393299275073,1.8089640510155325,1.4963202614661806,2,3,0,0,2,2
2.6486247336621003,-0.27842765941437464,-0.9692311183450113,4.440120664852211,3.358628176998652,2,3,0,1,2,2
-0.24783767072981844,3.2906208197538764,0.06774815604380671,2.236342538017398,0.49638067623439286,2,3,0,1,2,2
0.5707708537300055,-2.355894376857307,0.6658847391844138,3.1996313600568955,-4.08238880717201,0,1,2,3,0,0
3.862886213047677,2.218632656651156,0.9239281749819983,3.1566084864219377,1.4651814046111231,2,3,0,1,2,2
-1.1584543194660943,-3.5143296155735486,2.05448050387954,2.7908633083187597,-4.3766216211441735,0,1,2,3,0,0
1.302173433038654,-2.596230005378475,0.9763519835747222,2.0684165563682115,-5.098598867452857,0,1,1,3,0,0
-3.790732021306396,1.4958300539243998,-0.45319868208678016,-0.8790715416762916,-3.171737679532693,1,2,3,0,1,1
3.0693445171395375,2.8864249849978725,0.6009924390000771,2.7312082108234295,0.4387323605452921,2,3,0,1,2,2
0.4427861490876236,-2.7410108663949955,2.871550839945031,-0.040260654286952136,-6.433354765324304,0,1,2,3,0,0
-3.8812951408994554,-0.8131432217481891,0.7707835375234815,0.718102955472097,-1.406617768119302,1,2,3,0,1,1
-3.700301228523521,-0.766167995939093,-0.9940673396994884,2.1675038435515632,-3.6499262523466065,1,2,3,0,1,1
-0.9516810837590914,0.9463664294569991,0.35599223452984696,2.699467278265339,1.652824846662184,2,3,0,0,0,2
-3.193410781441458,0.8968354056345997,-0.18133233889305245,0.6816053303512898,-2.580700543122609,1,2,3,0,1,1
-0.10407694086533847,-2.2201671515932695,1.7593840714199558,4.863213761694748,-2.9895620886642997,0,1,0,3,0,0
-2.094178303020427,1.0116510417702953,-1.0838011070743903,-0.238519818707364,-2.6456870564445,1,2,3,0,1,1
3.1143742203257103,-4.073560122588236,0.7642882561275623,4.133314335058656,-6.147525232639755,0,1,2,3,0,0
-5.200544989125577,-2.4936109621844347,0.3407124806113748,-1.2239968070300522,-2.6792432329380667,1,0,3,0,1,1
2.8664349359701364,1.8932601230993988,0.6605464181699208,1.9467297341964507,1.61242046639707,2,3,0,1,2,2
-4.508181652918166,0.27268230245834985,-0.8988373769118215,-1.125010701492672,-2.49857768138967,1,2,3,0,1,1
-2.562565674132695,0.37546997591164655,0.12361924799200064,1.3686049980498134,-1.9017044776121323,1,1,3,0,1,1
-2.3316204954893696,-1.9522043855675124,-0.5298786909846067,1.8480964993697548,-1.5462075895731813,1,1,3,0,1,1
-2.9095858914474064,0.01675205793683343,-0.8417008261122885,0.05231555357732286,-2.946295653126149,1,2,3,0,1,1
-5.017816083534146,1.079042996186959,-1.7306877455349,3.6294345810354662,-3.4358981180689248,1,2,3,0,3,1
1.170044671628084,-1.7958651749586112,1.4263182340390115,3.258909587333802,-4.4229768474845175,0,1,2,0,0,0
-0.035758500689678785,-2.1672502524130293,0.20730547354583573,4.077858369809112,-5.050421163700203,0,2,2,3,0,0
2.5486702580686433,3.2873843403936025,-0.3950702817491835,3.8594336420515,0.36339480147330816,2,3,0,1,1,2
-5.483022647693144,0.10323258049877257,-0.7737199814107497,-0.3001818926860767,-3.1086783137499614,1,2,3,0,1,1
2.5198239741480846,0.4892172797212626,0.6780539944480464,5.969884908264362,2.7889774171445287,2,1,0,1,2,2
1.5201704798997526,-4.285083183310138,2.273376175511578,1.9882680796134988,-5.4569361621041645,0,1,2,3,2,0
0.5462590027883282,-2.3638289496128904,2.8607621600170456,1.8789223843085483,-4.2521872647560555,0,1,2,2,0,0
-1.450040704848723,-0.47368190705035473,-0.1893039617119966,1.2371702619310394,-1.6708875658879587,1,2,3,1,1,1
-3.138323976161267,-0.8090352506832463,-1.4257332488988275,0.045927483742113695,-2.087581940126432,1,2,3,0,1,1
3.7225464578693814,1.3045772193531349,0.45880828446142835,2.75153179791248,-0.8683734157916332,2,3,0,1,2,2
3.360389648002624,4.845846481912106,-1.502351278758711,4.567907986395014,1.2529359776694668,1,3,0,1,2,2
-0.9747422675216262,-4.187199800426522,0.679431796394365,2.8311408630461585,-5.964162838066663,0,1,2,3,0,0
-4.0883007557849655,-1.8660194023913526,1.3125705846021714,0.9488534759496499,-1.2087346414042326,1,2,3,1,1,1
-0.9219314164435213,2.210705354172681,1.4065386656489227,-1.265715116218478,-1.0380269437618155,1,2,2,0,1,1
-5.175387968057009,2.011488468648247,-1.608543943895476,2.3956773039734816,-2.171579007634896,1,2,3,0,1,1
-0.6626918122631658,-3.035873042683806,1.570598185796907,0.542621013650378,-6.059777610407583,0,1,2,3,0,0
-3.0667693550323634,0.06876230068530942,0.02362226082107821,-0.48693669711519594,-1.8499259741660774,1,2,3,0,1,1
-5.19350983585754,1.5058392433399683,-0.35317643526759274,-0.9132210110018941,-2.469330355139627,1,2,3,0,1,1
3.913933306639199,2.2525132374240733,1.1889559393459312,3.681014672726086,1.916722635132479,2,3,0,1,2,2
2.233344246164818,-0.7049376620232808,2.469595975903567,3.519808004590943,-3.3872359754580175,2,1,2,3,0,0
-3.2116718604187176,-2.1183424744774184,-0.536549939854239,0.8725761965897012,-2.4686921711910004,1,2,3,0,1,1
2.590053669274944,1.9899358319598892,0.2172167731247893,3.113239788695487,1.134359410420355,2,3,0,1,2,2
2.5391821385676394,2.6467768762029977,0.24204090675682446,2.009480991603409,0.8552560863806093,2,3,0,1,2,2
-3.4669044379101663,0.7999728978898213,-4.224428524979763,0.3207069684218315,-2.2686346163417186,1,2,1,2,1,1
1.833121567861239,2.4802330640665957,0.09296604659688239,2.833197220242282,1.9569555876942792,2,3,0,2,2,2
3.527707744537583,2.9772208653767267,0.25850481302380507,2.3733673531722475,2.4002009573583507,2,3,0,1,2,2
0.5192928049187935,-3.2934331952944262,2.1795897674800218,1.7466625012853023,-5.631267272105039,0,1,2,3,0,0
-0.8227940816023662,-1.574337389438565,0.9158739535939228,3.1108412885068026,-4.8903543835764225,0,1,1,3,3,0
-2.446895494754486,1.352236657471948,1.0799730164999473,-1.093334802834271,-2.404355320386916,1,2,3,0,1,1
3.3490629243702243,3.4228551224903976,0.08857162591426222,2.5652402425279672,0.7739089491722548,3,3,0,1,2,2
1.2667256473790345,5.150595894280393,-0.15109595631180234,1.0697205124825608,0.33090760395102703,2,3,0,1,2,2
0.32759365488486863,-3.1876604850826897,2.9664496213866762,2.388714496303418,-4.543296874220424,0,1,2,3,0,0
0.843288502389281,-1.9422062100306037,2.950854281493358,-0.045548240489796665,-6.896379749783822,0,1,2,3,0,0
-4.77835630498757,0.28668098289774513,-0.4252838534823768,-0.9255306336067245,-2.098617724834421,1,2,3,0,1,1
1.589918009102893,-2.0322556279682686,1.415032894059459,3.5742642228681496,-3.6413534878513136,0,1,2,3,0,0
0.43760654418156303,-0.4743507748800191,1.7579927867466876,2.0587364587652295,-7.3945291207667605,0,0,2,3,0,0
1.8915071760659723,2.9695676712645698,0.4422887166096568,3.1004506684239255,-0.18149485682568778,2,3,0,1,2,2
0.7293308451063574,1.3905091950672366,0.8697859379968487,3.532045967232244,0.2992847618046246,2,3,0,1,2,2
-2.589016492945505,0.6908708921065474,0.3871692183107833,-1.43979660951397,0.2778966444882167,1,2,2,0,1,1
0.840111209064718,3.0977920219166304,-2.366864032352926,1.8985245978812353,0.6891092880823975,2,3,0,1,2,2
5.161530181188453,1.198276649847085,-0.15627674450717915,2.127192788094223,1.423309796987583,2,3,0,1,2,2
-2.3352080151609225,-1.150044725262435,0.6001330179933242,3.386923214007116,-1.6928684430480894,1,2,3,0,1,1
-4.184351829134255,-0.20900842509937867,0.7963987169687914,0.752334213555898,-2.1132545206027453,1,2,3,0,1,1
0.2591742066760324,0.07571794409021892,-0.0053885102004551655,3.864536579253616,-3.2360990307694255,0,1,2,3,0,0
2.9198051420542237,0.8598246910753209,-0.1471976127727052,0.5882118228850395,0.5755654154108811,2,3,0,1,2,2
-2.67333612495926,0.6056670577231238,-0.8969432151627562,-0.5585528939150717,-1.1767569823099535,1,2,3,0,1,1
1.750278140540055,2.5268437782481397,0.7924892568018767,3.88488283390566,2.8770447223481534,2,3,0,1,2,2
0.5573036019890331,-3.5353391416717423,2.392489620265207,1.3295671639551132,-4.078885688058476,0,1,2,3,2,0
2.116559450651148,-2.736697214787089,0.8679402171611095,1.3620343321485473,-4.096876626244949,0,1,2,3,0,0
-4.385293889831557,0.5612148317761197,-0.26318710770924114,-2.213543256461397,-1.569377027389021,1,2,3,0,1,1
-3.5685285547568153,1.327508134077571,-0.5062600143958602,-0.1679526809609292,-0.4959894290147224,1,2,3,0,1,1
-1.479329722699096,1.6628776023162697,-1.2559520275181042,-1.1018424511468714,-1.1859203588740628,1,3,3,0,1,1
-3.384489260275072,0.9847970134770823,-0.5137997180022047,1.3936044886835743,-2.0421303671586752,1,2,3,0,1,1
-3.96023368247233,0.3327836241512442,0.2641383523821157,-1.838850697874166,-3.7049659186524773,0,2,3,0,1,1
-2.0260335566437675,-0.6202148261399877,-2.1549135785514766,-2.6292305448206994,-2.4523060598241626,1,2,3,0,1,1
2.996573773059935,-1.8767773300334403,1.6571281783358291,3.0420676029779083,-6.569371286371963,0,2,2,3,0,0
-1.7140932327796128,-3.3092843758305657,2.5852155768681686,0.4534985116333041,-3.1064491139703803,0,1,2,3,0,0
-0.26079786777263414,0.07516806706592893,3.0707163290505246,3.5167785991655283,-4.843961347203539,0,1,2,3,1,0
-3.81000125736273,1.116825417006131,0.3285601307303885,0.5387758589811105,-2.4456039690194498,1,2,3,0,1,1
-1.0314940443970895,-1.7609241875673738,4.339349967851213,2.5577641899025068,-5.282378166116798,1,1,2,1,0,0
2.8690201788423813,2.614698056501446,-0.6062635396658289,3.4746497839472905,0.19841679178304772,2,3,0,1,2,2
2.4988521443548777,2.023659800874266,-0.3922174391743765,1.6012199859577467,-0.3511421680468967,2,3,0,1,2,2
-1.371450585157059,-0.87802730403444,-1.2133245227986786,0.5343982612969335,0.9056757943566627,1,2,3,0,1,1
0.45941984553781595,-2.4168852510782766,3.641918357107931,-0.7285783381395223,-5.161808289046212,0,1,2,3,0,0
-0.5016855134586604,-3.001307672428291,3.4361815031548932,3.050598081363283,-2.7988140451426577,1,3,2,2,0,0
-3.18775488655231,0.614046218712612,-2.9222844364697087,-0.8267586541250282,-1.8742466630041357,1,2,3,0,1,1
0.3198939512404418,-2.1900936044726276,3.950565162802854,1.1671832968641498,-5.171921386765122,0,1,2,3,0,0
-5.467705668106246,-0.4934128469119067,-2.078945355824036,-2.316057913698179,-1.9922335381052856,1,2,3,0,1,1
1.0140287517128073,0.14683210810311476,-0.6893882555165158,3.4960037549475764,1.9968830538405884,2,3,0,1,2,2
1.1355361005502058,-3.0823513617562845,2.169053256290166,2.679256618400582,-6.24490277294448,0,1,2,2,0,0
-2.0006806229046763,-0.7188103906039875,-2.7369166330552064,0.6953252537102476,-1.3751238252533726,1,2,3,0,1,1
1.6387223287524522,-4.486408572385128,1.795784182038302,0.9450031598642556,-5.49952378247412,0,1,2,3,0,0
1.169643132817323,-2.2207028208280954,2.367922138310574,3.090773392580721,-7.407131981767522,0,1,2,3,3,0
-0.2522616941769029,-3.9003988584309117,2.289653875216572,2.8065478322162303,-3.332790637708512,1,1,2,0,0,0
0.47598420661648017,-2.919625253611985,2.15473185706765,1.6850191283952154,-4.311741744580424,0,1,2,2,0,0
-3.8473149817628878,2.6420584281531454,-0.7745555055999204,1.5072319724602405,-1.818905323657988,1,2,3,0,1,1
-1.7566215309076012,1.1448316300595518,1.5687464847917527,-1.8994022930486154,-2.4510419489110555,1,2,3,0,1,1
-2.7520908957318975,1.8289357489615448,0.5776974562741808,-0.027943192497483685,-4.992676262482783,1,2,3,0,1,1
-1.8065387331823541,-0.0754502701125962,-1.0473502534919295,0.7551478687060408,-2.834835957646364,1,2,3,0,1,1
-5.1360612758583315,0.7857700489400626,-2.902385330093514,0.8601528652418253,-1.9782639079444309,1,2,3,0,1,1
-4.175202968192998,-1.1324624117086275,2.006623125010729,0.9413341933807551,-2.53355469899032,1,2,3,1,1,1
5.13407636784946,0.030629521753650746,-1.092331518740744,1.5693819916102765,-0.6272192164373422,2,3,0,1,2,2
-2.263759995283886,0.6546908726384881,0.8519350774253198,0.025124326398158883,-1.5372649692274072,1,2,3,0,1,1
1.20036206655748,1.2146641496398032,2.89767067932989,1.5026943550362786,-3.7147905273035615,0,1,2,3,0,0
0.0464860197986785,-2.589753513533455,2.830046693014896,2.5678485226097125,-5.664853895603752,0,1,2,3,0,0
1.668267998405628,0.05584912192930824,-0.8737610731550784,4.355703645177505,1.2585055025927279,2,3,0,1,2,2
-2.4447208073584212,0.9919960217969217,-1.0996319195507052,0.6460320704468121,-2.9048831688747274,1,2,3,0,1,1
2.783954947580551,2.5765174890978626,0.8456815923266732,0.4989961922913495,-0.46444695785884926,2,3,0,1,2,2
3.46875831652725,0.3823441536761587,-0.08265816618960725,4.047811097921009,0.6668512871935429,2,3,0,1,2,2
4.229273124498446,1.0875225279323093,-0.651006240931052,2.6616299307166456,1.6653902186048,2,3,0,1,0,2
-2.148281099810372,1.1116459980666153,1.509127371223537,-0.9581300745335145,-3.7875889205522553,1,2,3,0,1,1
0.30092199934387986,2.789508252720171,2.4941170709212823,3.6835734647798324,2.9229323566868803,2,3,0,1,2,2
0.41282684443884765,3.247211122141241,-1.4041235341588871,3.7744354454539404,0.32752436684474884,2,3,0,2,2,2
1.4237790142078648,2.8236473183309596,-1.0349049930694365,3.246158184263225,2.0649895283912674,2,3,1,1,2,2
1.9930156442462799,-0.047036367419314606,-1.1014437932438053,3.825144643602798,1.108886886326059,2,3,0,1,2,2
1.024219015460894,-1.5542457320634113,2.1444426480457617,3.1661080666643087,-4.796493088247921,0,1,2,3,0,0
1.469248962628801,-3.980997676623919,1.7706758986173985,3.4797591488383413,-3.838425605534007,0,1,2,2,0,0
-3.3644938827069506,0.28260199101719224,-1.0478566125050923,-1.7723773765287374,-2.7524227095269493,1,2,3,0,1,1
0.5152676299449224,-3.7399867314939366,1.469288298435468,3.3597815559269093,-6.950372479465409,0,1,2,3,0,0
-2.7850356423168874,0.6842059186832888,-0.9004545041608049,-0.6789890875162987,0.5243733200163434,1,2,3,0,1,1
-0.6980794798712748,-3.405328598477136,2.2505393553776356,3.7377862343060704,-4.147074204965263,0,1,2,3,0,0
0.6616541595141661,-3.1279455110368897,-1.6706145996979407,0.854630827345032,-3.5325791899507903,0,1,2,3,0,0
3.360983575465341,2.4824514854800257,-0.04992244795305589,2.6534309752165752,2.0521464703433803,2,3,0,3,2,2
1.3461596763287766,-3.163243073844508,1.891120931989368,2.9283077816651257,-4.3417505603986575,0,1,2,3,0,0
1.4881203678810953,0.8469883045795492,0.0897807231406297,3.556805362853628,-0.5745357004844625,0,3,0,1,2,2
-0.9759600119119787,-2.681536572782525,2.1905709640054005,1.2717780471927302,-4.649775900229659,0,1,2,3,0,0
0.9688982006526218,-0.7050507579087173,2.068117925804269,2.2090457996461756,-4.534596604111539,0,1,2,2,0,0
-4.7908449222524725,-0.9188376862756795,-0.8665903125121074,-0.48086303653617307,-0.4536461608986453,1,0,3,0,1,1
2.2163579874061856,2.4274087425845963,-0.35029043117036124,3.1957985841275875,0.9661622533865547,2,3,0,2,2,2
0.7601215176540598,-1.4165966852483178,1.2068023743288347,3.3182261580690358,-4.064706329203828,0,2,2,3,2,0
2.5152073394504733,-2.260855886098083,2.7969086780696153,0.9832186880265581,-6.221031021959222,0,1,2,3,0,0
2.1377900554369553,3.513978587108177,-2.198941294462851,2.7515589676505843,1.1206594611047906,1,3,0,1,2,2
1.0157243787401387,-1.536287514119696,2.4650480403087256,3.7917793008892207,-4.530356983286057,0,1,2,3,0,0
0.689490483704534,-3.886315328349502,2.422156453933167,4.085562939289876,-4.9704153874196155,0,1,2,3,0,0
-0.04726225468333234,-3.4547647428964896,0.8207164351254121,5.089371243709309,-4.5205746862119245,2,1,2,3,0,0
0.595630325991588,3.06950734467208,-0.23684170082528855,3.853813961753172,0.19176937724677856,2,3,0,1,2,2
-0.023952535129190045,-2.0646736238227423,1.330147813107207,0.880684874457337,-6.411113060818134,0,1,2,3,0,0
-2.3856231612883554,2.0261286278264814,-1.3387784577453523,0.07973402301933737,-4.542081479899554,1,2,3,0,1,1
0.2940209355991569,-4.25198364266881,2.638309125693428,2.084744554459507,-6.64255552503778,2,1,2,3,0,0
2.672666319995142,-1.3548426246738956,0.11836170332123133,2.4424522743086357,0.18657623273765223,2,3,0,1,2,2
-1.908234861679309,0.20656751749721347,-2.12372379511782,1.3845380434639267,-1.3817991330185653,1,2,3,0,1,1
3.3757822955872707,-0.1404264763021621,1.506165780222827,4.631466897051044,0.7254269502416161,2,3,0,1,2,2
-2.549080585070912,0.21411322307515576,-1.9538847741453003,-1.1902069492162979,-0.3961393836966276,1,2,3,0,1,1
0.0822388006888709,-3.3494843554594538,3.46630406416595,2.747759725717945,-5.131668534687864,0,1,2,3,0,0
-6.9126078455791,-0.4196578227491369,0.4398111602503505,-0.42274696406365075,-3.8920329978974006,1,2,3,0,2,1
0.007611023221930857,-1.6705666209627936,1.8298820753040481,4.438989441295249,-5.456266946078096,0,1,2,3,0,0
1.700613110287272,-2.8287415346074303,3.2816245016769265,3.2524545774555467,-2.692812582458429,2,1,2,3,0,0
-1.3785406562709415,-2.4996149727085704,1.2086976388971928,0.8156026418100102,-2.859408028473602,0,1,2,3,0,0
-0.6172520972398745,-4.8897167614715595,1.7358717658259142,1.153989411085204,-4.979408609629003,0,1,2,3,0,0
-2.5342976255159186,0.7186397836353824,-1.7619509557757485,0.7709789167489506,-3.025242931448711,1,2,3,0,1,1
-0.463461493427908,-2.537352283212199,1.5475073828606585,1.9472134298093233,-4.133945613055616,0,1,2,3,0,0
2.2330333912788944,-6.040426210140531,1.4952017237109247,2.153830557925293,-6.980106258906956,0,1,2,3,0,0
-4.000071111934189,-1.578999411434088,-1.6841545085852312,-0.10764821797984755,-0.733803311073367,1,2,3,0,1,1
-0.1771069013676565,-5.384387480464612,0.7197618562735784,1.2532244519629234,-5.118913557057187,0,1,2,3,0,0
-5.5988274032136935,-2.0489996359125433,-0.46204186647073203,-0.05054311991494091,-1.9283974871036313,1,2,3,0,0,1
-0.4793769626232003,-2.3176289316953227,0.16764666703727094,2.886998368029711,-5.845506656803438,0,1,2,3,0,0
-2.1301136595737713,-3.987577457919638,1.5235932853335874,1.0648521652658038,-4.0203121924778005,0,1,1,3,0,0
-2.8887525368728193,1.3921595030407616,0.11225399839625827,1.326972453472935,-2.134911898944815,1,2,3,0,1,1
-3.0642914265602266,0.2859013177933751,-1.5829666200853423,0.6562176334077723,-1.5606862581451741,1,2,3,0,1,1
2.5560147495191687,1.0442169542818118,2.307821642248607,3.8822946119791264,0.3547535010207412,2,3,0,1,2,2
1.8155680484935017,1.0459802897952697,-0.0997105439864992,3.1794388179409143,2.348272803384228,2,3,0,1,2,2
1.860875750213294,-4.191631526888716,1.9128857806294441,1.7704084709777406,-5.2707956848689435,0,1,2,3,0,0
1.5268546117772952,2.3779172994371662,1.7709121034294237,4.081010632779087,1.7159879741610682,2,3,0,1,2,2
0.23300979350238749,-2.5614310568361174,2.1988241267304645,1.6078126700236983,-4.312224419554676,0,1,2,3,0,0
-2.8738503338589383,-0.6215092027800024,-0.9406597798908165,-0.7741215330292585,0.6269870646038562,1,2,3,0,1,1
1.8787985710067137,-0.4428468386800617,2.4956850760378844,1.9053517550752008,-5.949344717536426,0,1,2,3,0,0
-0.4664042917601594,-2.3848295036536595,2.1401240102822614,3.9824368812665583,-3.8754544765370964,1,1,2,3,0,0
-1.3649967878331473,0.24638018668412356,-0.639208245141786,-0.4495289244886043,-3.200358210490587,1,2,3,0,1,1
1.8259035646717647,-3.1868532273439474,1.6529799768928846,1.4951470133336087,-8.059637973537633,0,1,2,3,0,0
-3.4431545421277536,2.2880259205961866,-1.4069699937168476,0.3074433475970701,0.7386022486879398,1,0,3,0,1,1
1.0412463235506804,-2.318679194362804,2.200539876654214,1.3153974732907767,-5.054622387923014,0,1,3,3,0,0
1.1992340862259934,-1.9326699370134581,2.08884162985477,2.70088949119489,-3.1092543009308757,0,1,2,3,0,0
1.1790428423272268,-3.0884541492216293,1.534891383868029,2.5738025702764933,-4.134582631264118,0,1,2,3,0,0
0.2802966987411317,0.30273242306840475,2.314155029382538,2.054307757602177,1.554028566627917,2,3,0,1,2,2
2.1747855053540492,0.9625557918702213,-1.894421669078422,2.288525624745263,2.0743456962372444,2,3,0,1,2,2
3.0204025556309375,-2.803624021305693,2.3726787701444,2.0726885950689526,-4.786732026086391,1,1,2,3,0,0
2.8534474489770143,3.2612728472158112,1.054614864285066,3.909094540076734,-0.2131388844594333,2,3,0,1,2,2
1.309922984454972,-3.3942713948812204,1.440463373638057,1.89332631818004,-6.312595546341438,0,1,2,3,0,0
-4.6863231636867155,-0.3801370788450159,-2.0112756901809252,0.9974673472695124,-1.2536964472185441,1,2,3,0,1,1
2.648803910957154,2.4014749419775785,0.7951919126701572,5.070666787818053,2.1197822496372423,2,3,0,1,2,2
1.5953974333401688,-2.2928720454761717,2.658225759199791,2.340858163595349,-4.261748198341974,0,1,2,3,0,0
3.8542937328623372,3.395904681503834,0.7379694320263461,4.881033901447596,0.7050384409584136,2,3,2,0,2,2
0.525529860941387,-3.9375006212827515,1.6009768052533735,0.44005867931220166,-5.973041555697184,0,1,1,3,0,0
-6.54288851390317,-1.8007532698378517,0.9153458928396945,-0.5235088209445107,-3.033479360852085,1,2,3,0,1,1
1.2369133487030668,-0.7262344234369511,0.5227910716460864,1.8956439768301607,-5.781058272308936,0,1,2,3,0,0
-0.004860718505931838,-2.9301309670732594,3.6700575629974184,1.312414452146143,-3.7156539461248137,0,1,2,3,2,0
