x_num_1,x_cat_1,x_cat_2,x_cat_3,true_label
3.2216722227788983,2,0,0,2
2.3960873735846,2,0,1,2
1.736350759922845,2,0,1,2
0.27454912952308785,0,1,2,0
0.7814221583281241,2,2,1,2
-0.586405486080177,0,1,2,0
-1.7116115997803327,0,2,0,1
-0.1855657596211875,2,0,1,2
0.07994145044506029,2,1,2,0
1.5072414539751828,2,0,1,2
-2.2049772428005685,1,2,0,1
0.751859895579428,0,1,2,0
0.21962435635309474,1,1,1,0
0.9065020394141793,2,1,1,2
1.5702835267456932,0,1,1,2
-0.5793288948139882,2,2,2,0
-0.6150348722116376,0,1,2,0
0.6132067358983547,0,0,1,2
-3.367390793755022,0,2,1,1
-1.117886263683486,0,0,2,0
1.5777125141003436,0,1,0,0
1.0555063609909432,2,1,2,0
2.4291993831813987,2,0,1,2
-3.2515348413063325,1,2,0,1
0.18218151317232845,0,1,2,0
-1.5998248090893803,1,2,0,1
-2.23249074493335,1,2,2,1
0.25643060401183915,2,0,1,2
-0.20433856873901501,0,1,2,0
1.023843592784859,0,2,2,0
-1.3491935213423463,1,2,0,1
-1.090384277886138,2,1,2,1
-1.6941216599244902,1,2,0,1
-1.5226121212224464,0,2,2,0
-0.7510076220440018,1,1,0,1
-2.04718611960473,0,0,2,1
-1.2161401987828029,1,1,0,1
-0.9025563235032974,2,0,0,1
-2.6706752264444775,1,2,0,1
0.9574068836802799,1,0,2,2
0.6634389875277218,2,0,1,2
-2.4144243848368676,1,2,2,1
0.6746729252489619,2,2,2,2
-2.4482171692690216,1,2,0,1
-2.0275014141247474,1,2,1,1
0.1544506791680827,2,1,2,0
-2.372139398284546,1,0,0,1
-3.0936855789213897,0,2,0,1
0.4507993224701744,0,1,2,0
-2.7341146525487874,1,2,0,1
1.814810603070468,2,0,0,2
0.5109486749994391,0,1,2,0
-1.073435612106942,0,1,2,0
1.5520444501650763,2,0,1,2
0.6012076051251607,2,0,1,2
-2.1412925583098383,2,2,0,1
-0.8376783129142246,0,1,2,0
0.4039966016412327,0,1,2,0
-1.6084296899358521,1,2,2,1
1.2071234714607848,2,1,1,2
1.0769435017609084,0,1,2,0
3.1298393392369057,1,0,1,2
-2.9568289906485794,1,0,0,1
-0.2960448958511981,2,1,2,0
1.1652950234942683,2,0,0,2
1.7384064522297544,1,1,2,0
2.260362091740112,1,2,2,0
-1.7643632088906505,1,2,0,1
-0.06485668056759986,2,0,2,2
0.5297159486024636,0,1,0,0
-3.454864020850973,2,2,0,1
1.541007172383107,0,1,2,0
-1.845567319782295,1,2,0,1
0.6635041677854524,2,0,1,2
-2.8235564412935554,1,2,0,1
-1.077900274449167,0,1,2,0
1.431764456886775,2,0,1,2
-2.5514930199309402,2,2,0,1
0.5556516086905422,0,1,2,0
0.7820220772309822,0,1,1,0
0.9470087083077963,2,1,2,0
0.26070908726042513,0,2,1,0
2.3135036793665593,2,0,1,2
0.8471697618411406,2,2,2,0
-0.5720810443783773,1,0,1,2
-3.3316154265871303,1,1,0,1
1.1391319141687433,2,0,1,2
-0.04535353592052771,0,1,2,0
3.112018540112535,0,0,1,2
2.4364495170780636,2,0,1,2
-1.883192115824034,1,2,0,1
-3.8366899949595736,1,2,0,1
1.1417433450622114,0,1,2,0
-1.941726780422309,1,2,0,1
0.3835182786233067,2,0,1,2
1.2165385535728195,2,1,1,2
4.098576118208747,2,2,1,2
-1.8507568383659225,2,2,0,1
-1.235583021995671,1,2,0,1
-3.406360930220555,1,2,0,1
-1.2594397370635724,1,2,0,1
2.7753496085541536,2,0,1,2
0.6043122927887914,0,1,2,0
0.7000190664106083,1,0,2,0
-1.541852775477065,1,2,0,1
0.8421103708635667,1,1,2,0
-0.3100181264927486,0,1,1,0
-2.8090520502245995,1,2,0,1
-0.24985830337437553,0,1,1,0
0.27040108360830023,2,2,1,0
1.8937298598728334,2,0,1,2
-1.847798322854735,1,2,2,1
2.250336291340655,1,0,1,2
1.9357866630765619,0,2,1,2
-1.8776620206497974,0,2,0,1
1.352688330712305,0,1,2,0
0.4311499803232246,2,0,1,2
-1.7384126615404816,1,2,0,1
1.0523381835845602,2,1,0,2
-2.7788986410597376,1,2,0,1
0.05277513219786689,2,0,1,2
2.7379038919440273,0,1,2,0
0.1390615052160672,0,1,2,0
0.49079583339898014,0,1,2,0
0.46864327309247744,0,1,1,0
0.833029708283545,0,1,2,0
0.3000876197886243,1,0,2,0
2.5681248081848977,2,0,0,2
-1.90339485402728,1,2,2,1
0.09719143043732537,1,1,2,0
1.33049481044871,2,0,1,2
1.3412540841908975,2,1,2,2
0.231271605469473,1,1,2,0
-1.4712067402565512,1,2,0,1
0.11013856096971064,0,2,2,0
1.4888321343716913,2,1,2,0
0.7926685967307688,1,1,0,0
-1.6408815335514149,0,2,0,1
-2.174230766733548,1,2,0,1
-4.646626653412289,1,2,0,1
-0.9087211190136717,1,2,0,1
-3.298781272904619,0,2,0,1
1.835197520110629,2,0,1,2
0.7664827269542074,2,1,2,0
-0.38781266809261905,0,1,1,0
1.402781394708788,2,0,2,0
-2.183456480546952,1,2,0,1
2.5861893960588245,2,0,1,2
0.7397086809817486,0,1,0,0
0.7679738505855769,2,0,2,0
1.3095584049178541,2,0,2,2
0.612105078381996,2,0,1,2
2.751081760379324,0,1,2,0
0.9943851256147258,0,1,2,0
0.6552413588455673,2,2,1,2
-2.3765391660156996,1,2,1,1
0.2531701884474368,1,2,2,0
-0.20350693580146328,0,1,0,0
-0.608476239487834,1,2,0,1
1.3833602242847842,2,0,1,2
-3.2582718355958566,0,2,2,1
0.8125301093821551,2,0,1,2
1.1071612193883424,0,0,0,2
1.1525884278140577,0,0,1,0
-0.48990960351108326,2,0,1,2
-0.002662639550945367,0,1,2,0
2.854488281182312,2,0,2,2
0.4287693701860553,2,0,1,2
0.8479862469482025,2,0,1,2
1.8842795047953849,1,0,1,2
-2.6509118740027855,1,2,0,1
-0.2852928594469637,2,1,2,0
-0.21504705618237685,2,1,2,0
0.12312625043553183,0,1,2,0
1.845547617848967,2,0,1,2
2.8366867279331474,2,0,1,2
0.19850692867512554,1,1,2,0
1.7485682927218575,2,2,1,2
-0.2740596680292138,1,0,1,2
2.1692284097209114,2,0,1,2
0.828816660872719,0,1,2,0
-2.451882793802281,1,2,0,1
-2.079883819389577,1,0,0,1
2.120073508588308,1,0,1,2
-2.025614627090609,1,1,0,1
2.2152988742435733,0,0,1,2
2.240315063913862,2,0,1,2
-0.7704175276204641,1,0,0,1
-1.442434401583295,1,2,1,1
0.3872114624100893,0,2,0,0
2.016312794513725,0,1,1,2
-0.08866510169605446,2,0,1,2
-0.34765660707104695,1,1,0,1
-0.33603368631319896,1,2,0,1
-0.21195251971552342,0,1,1,0
-0.7672519880474461,0,1,2,0
0.49236634966980675,2,0,1,2
1.0901808184147717,0,1,1,0
-1.8374714212097696,1,2,0,1
-3.1767537909356305,0,0,0,1
1.2748192684816488,2,1,0,0
2.1635683619983985,2,0,0,2
0.2148290366492731,1,0,2,0
0.28976294315156137,2,1,2,0
-2.4140916531818033,1,2,0,1
-0.888825259392126,1,1,0,1
-0.35568260272350916,0,1,0,0
0.5597802956879562,2,0,0,2
2.138373294264036,2,0,1,2
-2.751108489877572,1,2,0,1
0.34455473134758163,1,0,1,2
-2.0685421569203317,1,1,0,1
1.244585106323267,0,1,2,0
-3.251975405075807,1,2,0,1
0.6493652024271466,2,0,1,2
0.6770132289977542,0,2,2,0
2.615494836190291,2,1,1,2
-0.7587250397368023,0,1,2,0
-2.777392035781268,1,0,0,1
-2.671071637672097,1,1,0,1
0.7261199686495909,0,1,2,0
1.2883477225807576,0,2,2,0
-3.192379684464409,1,0,0,1
1.299919513576631,1,2,2,0
0.334291908282179,0,2,2,0
-4.083490504547505,1,2,0,1
-0.6685034148107566,0,1,2,0
1.4138082205604046,2,0,1,2
0.923363504257264,2,0,1,2
-0.060055961381528356,0,0,0,2
1.2160183252303398,2,0,1,2
0.2476848878650939,1,2,0,1
1.9532363422560532,2,0,1,2
-1.8036940331524374,0,2,0,1
-4.143206489285734,1,2,1,1
-0.25932205483418946,1,2,0,1
1.4302220099608431,2,0,1,2
-0.8477216603468037,0,1,2,0
-2.3319455906878765,1,2,0,1
1.5930290500470237,2,0,1,2
-1.8162510081244716,1,2,0,1
1.3206607393017178,0,1,2,0
0.7721872246138684,0,1,1,0
-1.625547874266628,0,2,0,1
1.8674337988501444,2,0,1,2
-0.2934930185781637,0,1,2,0
1.7239821342381896,2,1,1,2
-1.6403316064639974,0,2,0,1
0.4549046774400606,0,1,2,0
0.22624683837287496,0,1,2,0
-2.367351574030167,1,2,0,1
1.6862280410282966,2,0,1,2
2.606895761520213,2,0,1,2
-1.3290992237497312,1,1,0,1
-2.6094076398470647,1,0,0,1
1.8486108440638715,1,0,2,2
-1.9034557911085441,1,2,0,1
-0.6040191644274822,2,2,0,1
0.04607990635512538,2,2,1,2
-2.227496892721344,2,2,2,1
-2.635295431300007,1,2,0,1
-1.378014586259721,0,2,0,1
1.2146536580572227,0,2,1,2
1.022166771104851,1,2,2,0
0.8281227562378757,2,1,2,0
0.6219282782365502,0,1,0,0
-3.6822277535399164,1,2,0,1
0.2573006090206331,0,1,0,0
0.42991494622626203,0,0,2,0
-1.497312970493284,1,2,0,1
0.4603584524553801,2,0,1,2
-0.4061449216986789,0,1,2,0
-1.0652487851954944,2,1,0,0
1.444119197220223,0,0,0,2
-1.4636264462287367,2,1,1,2
-2.551744246119327,1,2,0,1
0.02404457476718269,2,0,1,2
-0.3171417818966622,0,1,0,0
0.974878223872941,0,2,1,0
0.21983318476708247,1,0,1,2
0.04927889954730702,0,2,0,1
2.5771425490793,2,1,1,2
-1.9274057003785225,1,0,0,1
-2.9581205794097416,1,2,0,1
-0.4921579794412414,2,0,1,2
2.564753924347273,0,0,0,2
1.8496782856592096,2,0,1,2
2.6061650512006493,0,1,2,0
0.846619114925359,2,0,1,2
2.211213050829778,1,1,2,0
-0.3241835205010143,0,1,2,0
-1.9894784308531168,1,1,0,1
-0.7425701050382474,1,0,1,1
1.260026947333564,0,1,2,0
-0.5985126648220178,1,2,0,1
-1.5258517111568977,1,2,0,1
-3.824554199455184,1,2,0,1
1.1694142195156598,2,2,1,2
0.14003181930613884,0,1,2,0
0.8952602991114056,1,0,2,0
-2.1772548108944805,1,2,0,1
0.45279626185077226,1,1,2,0
-1.2976178700633296,0,2,0,1
-3.1643562847143576,1,2,0,1
-0.49761152253462526,0,1,2,0
1.8859403292690156,2,0,1,2
-0.5755096069081619,0,1,1,0
3.535975694343982,2,0,1,2
1.6888759790990189,2,0,1,2
1.2350245534761994,0,1,2,0
1.6754143902965062,0,1,2,0
0.49548670185398763,0,1,2,0
0.43750582505292934,1,2,0,1
1.04385780305472,0,1,2,0
2.1885254159192975,0,1,2,0
-0.24360976806471735,2,1,1,0
-1.4890618896876364,1,2,0,1
1.2254135820843584,0,1,2,0
1.0938241552625894,2,0,1,2
2.0727370507284246,0,1,2,0
1.0964066402944446,0,2,2,0
1.0662093970662743,0,2,2,0
1.9287928323078316,1,0,2,2
3.921317403860317,2,0,1,2
1.0402551625167455,0,1,2,0
-1.164065670124978,1,2,0,1
-1.924538884812525,1,0,0,1
1.414801739791866,1,0,1,2
0.35896416547051047,2,0,1,2
2.3773640730887458,0,0,2,0
-2.407641306842952,2,2,0,1
0.18110633734575549,0,0,0,0
-0.3405878954017185,1,1,2,0
0.20443006353815352,2,0,2,2
0.8771456218526985,2,2,1,0
-1.3416010291449738,0,2,2,0
1.9755994800761165,2,0,1,2
-1.7839742227938915,1,0,2,1
-1.5499035068795244,0,2,0,1
0.46863972103507767,2,1,2,2
-2.2595796263124495,1,2,0,1
1.192229336066502,2,0,1,2
2.33309988029216,0,1,2,0
1.9686217347492994,0,1,1,0
-2.775910824151694,1,2,0,1
2.2077520325119653,1,1,1,2
1.3697648614095697,2,0,1,2
-1.2381481455909293,1,2,0,1
1.1065949035626268,0,1,2,0
1.0422271066735815,2,0,2,2
-1.8172189873338525,1,2,1,1
-1.7282118040817875,2,2,0,1
0.020365879047898217,2,0,1,2
2.3044874109915163,2,0,1,2
-0.029443688734479223,1,1,2,0
-1.1525297309228102,1,2,0,1
-2.3168184769906754,1,0,0,1
-1.077210387176387,1,2,1,1
1.6610929849299898,2,0,1,2
-1.2231742299144641,1,2,0,1
0.42457179596360217,0,1,2,0
-3.6615626119349334,1,2,0,1
1.831975498182893,0,1,2,0
1.4750395436590582,0,0,1,2
2.590119888323707,2,0,1,2
-3.8376966038376223,1,2,0,1
1.2077108049641527,2,0,1,2
3.451914951739214,1,0,1,2
1.0772957851520761,2,0,1,2
0.8959016788041835,2,0,1,2
1.4329221356285096,2,0,2,2
-0.0016010644279824682,2,0,1,2
-1.6205824407643794,0,2,0,1
-3.296528361862119,1,1,2,1
2.9047237836794713,2,0,1,2
0.7372745626761481,0,1,2,0
2.934116898219087,2,0,2,2
3.5778829206666676,2,1,1,2
3.5232966255161924,0,0,2,0
-2.146921385379192,0,2,2,1
1.5921736705319203,0,1,2,0
2.166487627926344,2,0,1,2
-1.0114966564919528,1,2,0,1
-1.6452021380143724,1,2,1,1
1.3216757661631595,2,2,1,2
2.291708513302995,1,0,0,2
2.3987178000234626,2,0,1,2
2.8285885238806063,2,2,1,2
0.8294308434806279,0,1,2,0
-3.190398896895469,1,2,0,1
0.7473748112555366,0,0,1,2
1.1938191732783379,2,1,2,2
1.2527609541979072,0,1,2,0
0.27852807907301136,2,0,0,2
1.797320392421574,1,2,1,2
-2.026812864903124,1,2,0,1
-2.346355702489946,1,2,0,1
-0.2563969561843805,0,1,2,0
-1.2519800356839321,1,2,0,1
-2.3181419564556562,1,0,0,1
2.955947967883626,2,0,1,2
1.4878844608161352,1,1,1,0
-1.0672523946611625,1,0,0,1
0.2931915671652805,2,1,2,0
0.6312863050323055,0,1,2,0
2.070878451751065,0,1,2,0
1.7629382036872956,2,0,1,2
1.1956564908681409,0,1,2,0
-1.2662045225147804,1,2,0,1
0.7214199948874949,2,1,0,2
-0.5238530544946179,0,1,2,0
-0.8933579132875571,2,0,1,2
-0.5687397792042694,1,2,0,1
0.41812983462724784,0,1,0,0
1.7425621114337526,2,0,1,2
-1.55578036966822,1,0,0,1
-1.3198351271051374,1,2,0,1
0.11872087623587446,0,0,1,2
2.864764621426824,1,0,1,2
1.2475248226648996,2,0,1,2
-0.38010396052300144,2,1,2,0
1.9659826011132209,0,1,1,2
0.6127685378792621,2,0,2,2
-0.6927453473534554,0,1,0,0
0.013200096449603738,0,0,0,1
1.1616439077288991,2,2,1,2
2.1043754707432587,2,1,2,0
0.32428767218361254,2,0,1,2
-0.33000343423461587,2,0,1,2
-0.3512705680753987,1,2,0,1
0.9803139787575035,2,0,1,2
1.8295643938953956,2,0,2,2
-0.3494484413201362,0,1,2,0
1.5924225697861227,2,2,1,2
-0.23072231745366534,2,2,2,0
1.3417175202328537,2,0,1,2
-0.20312360119932094,2,2,0,1
-2.8430254221757587,1,2,1,1
1.3469497279759493,0,1,2,0
0.14708236684429554,2,1,2,0
2.648715052346478,2,0,1,2
-0.8741145915927575,2,1,2,1
-2.3038270293614906,1,2,0,1
-2.923198482773862,2,2,0,1
-0.05249178155778855,0,1,2,0
0.922948006959058,1,1,2,0
-2.285129901347035,1,2,0,1
-0.8613721349937952,0,1,2,0
-3.613829617397129,1,0,0,1
0.9670021532393599,0,1,1,2
1.7591312149356098,2,0,1,2
0.18613584746470896,0,1,2,0
-2.874104502506415,1,2,2,1
-1.7519727287668814,1,2,0,1
1.6986924735547666,2,0,2,2
-1.7679587409297473,1,2,0,1
2.401086955632878,0,2,2,2
0.01871699417009376,2,0,1,2
0.6815636672227322,0,1,2,0
-1.6409750537426924,1,2,1,1
0.5686716333734286,1,1,0,0
0.3700785320358384,0,2,2,0
3.322201242426023,2,0,1,2
2.0816794869427113,2,1,2,2
-3.547013457871982,1,2,0,1
-2.2706192699861507,1,2,1,1
-3.0668252909092284,0,2,2,1
0.8226379514577378,0,0,1,2
-3.6520084681342317,1,2,0,1
-2.0134223966217863,1,2,0,1
2.145190151504855,1,1,2,0
-2.007934639248413,1,1,0,1
1.8628242455417583,2,0,1,2
