x_num_1,x_num_2,x_cat_1,x_cat_2,x_cat_3,true_label
2.9425340398010222,-4.339455638244583,0,1,2,0
1.290997826731595,-4.689429134025785,0,2,2,0
-9.208409852706094,-4.877677872453077,2,0,0,2
3.953858436365719,1.5104815749458087,0,0,0,1
0.3530372033244822,-3.1916580703705013,0,1,2,0
1.482585523374245,-4.107469626605739,0,0,2,0
1.686377661269771,-5.0192288878452205,0,1,2,0
3.5130265977733637,4.15352352549809,1,0,1,1
0.9735904730756156,-3.382598848900238,0,1,0,0
-8.115887085437793,-4.159378416905865,1,1,1,2
3.5813659257023063,4.286766240850942,1,2,1,1
1.4383268353571406,4.448007900839517,1,2,0,1
1.825190063796527,2.924795461479663,1,1,0,1
-7.581018736209179,-4.591903827759492,2,1,1,2
-7.560388274213698,-5.3599656741956485,2,0,1,2
0.5199378904389791,-5.173653791402381,2,0,2,0
-6.670460275858644,-5.5699884524527175,2,1,1,2
3.0132560748964834,3.462994161679599,1,2,0,1
-5.346716662539453,-3.406976079702126,2,0,1,2
-7.802800907860859,-3.735764455259698,2,2,1,2
-9.527604162020763,-4.756949426508288,2,2,2,2
1.3819327888340591,1.5149903102239999,1,1,0,1
2.7080258630736993,2.690125844137996,1,2,2,1
3.899620191636377,5.391195813188847,1,2,0,1
1.0137066301516813,-6.163458717028496,0,0,2,0
0.8290585158619574,-5.536622572518291,0,2,2,0
-0.24457368281927772,-4.750643438925469,0,1,1,0
-1.0724211895803746,-3.8555696959317225,0,2,2,0
-6.616506361894225,-5.005942979196905,0,0,1,2
2.931124401573758,4.09655399406257,0,1,0,1
3.1012822562415674,3.676158213743807,0,2,0,1
-7.798124074179274,-4.760393961476113,0,0,1,2
2.082696332715914,-4.488461648084876,0,2,1,0
-9.1599547257419,-6.003317482574327,2,1,2,2
0.9820180545080411,-3.983424003589535,0,1,2,0
-7.742436120564977,-5.171490191027695,0,0,2,2
-8.130402759638386,-3.7812327437647677,0,0,1,2
1.1575439731888781,-5.212834935665931,0,1,2,0
0.7916156726811912,-4.001396733885268,2,1,2,0
1.751177504571074,-3.794492360597904,1,1,2,0
1.1703986990107054,3.4266514974462092,0,2,0,1
-8.717018741334172,-4.981931981340137,2,0,1,2
-7.464265393422642,-4.892670156804986,2,0,1,2
2.2223223865004096,4.192560224522409,0,2,0,1
-7.205793707540463,-4.68905745410277,0,0,1,2
2.792223221492968,-3.774089872405481,0,1,2,0
2.748427214277814,3.6030739941847947,1,2,0,1
-7.574659039151739,-4.473134935020899,0,0,1,2
0.39438710332648585,-3.509343637137281,0,1,2,0
0.3756380487248543,-5.37874948538561,0,2,2,0
2.715556049670137,4.216224444873552,1,2,0,1
-7.862551998474028,-5.124737024134818,0,0,2,2
1.381621384122731,-3.573714093602704,0,2,0,0
-7.578580915105165,-4.261068417600972,2,0,1,2
1.748933024619192,-4.864609687831864,0,1,2,0
1.6756435565751369,-4.8218623660286335,0,0,2,0
0.624718363320931,-5.605994279350437,0,1,2,0
3.81858065042662,4.387344066813009,2,0,0,1
2.0809543854167014,4.617278189862134,1,0,0,1
2.156759455256678,2.678560038206795,0,2,0,1
-7.816460047544657,-5.429685345235627,2,0,2,2
2.0012186614353866,-4.350587482467142,2,1,2,0
1.9790014043935793,-3.9307250508469136,0,2,1,0
2.0866486673799027,3.5611542110460253,2,2,0,1
-6.785097061373583,-4.178522624296542,2,2,1,2
-8.786160174445646,-6.651017163008683,2,0,2,2
2.396280207995419,-3.720849746032406,0,1,1,0
-7.9883165011305675,-5.478873156786369,1,2,1,2
0.8701432467692878,-4.622288217626549,2,0,2,0
2.387827981832932,5.21343771458592,0,2,2,1
-8.553954092899863,-5.444547389624125,0,1,0,2
-7.773223476582647,-5.326328882874393,2,0,1,2
3.786648819833964,4.034628620839095,0,2,0,1
4.289135894830895,4.862238515906939,0,2,0,1
3.085425860636386,3.2060669067157304,2,2,0,1
-8.806484735306146,-5.318445479143563,2,0,2,2
0.3420075408501372,-4.254198979214539,2,2,2,0
-7.957825858977364,-3.754667845991814,2,0,2,2
2.4790860870561486,1.1975145237442884,2,2,1,1
-7.467557628009911,-4.783752130013124,2,0,1,2
-7.973860551035724,-4.794925710259059,1,2,1,2
2.0993816884333163,3.419917926900973,1,2,0,1
1.3098421340560658,3.7446960390874096,1,2,0,1
1.3491428404906112,-3.1771969139389244,0,1,1,0
1.658504925034719,-3.635748582149211,1,1,0,0
1.9300948988105804,-3.366589189762057,1,1,0,0
3.792606504404818,5.260633305861587,1,2,0,1
5.384407065909903,4.182447464289793,2,2,0,1
1.495142498346279,-5.572702308854349,1,1,1,0
-8.341803331518369,-4.666123564157313,2,0,0,2
3.166195486203131,3.3717949161020453,1,2,0,1
2.8125604422894233,4.090920867847337,1,2,0,1
2.1504413318919697,-3.774985458856119,2,1,2,0
-7.970298596565078,-3.326543147245223,2,1,1,2
-8.212529381870072,-5.170136904468356,2,0,2,2
-9.146315920986252,-5.615661776221831,2,0,1,2
0.6277648938266198,-3.5690301021686275,0,2,2,0
2.7979595754281603,-3.999944811388544,0,1,2,0
2.870667253022484,4.111034759611151,1,1,0,1
-7.10557440924384,-5.106792140076615,2,0,1,2
3.4729410766257582,3.228806518400131,0,0,2,1
3.5502327040556283,3.95023245305096,0,1,0,1
-7.106323915615341,-5.098104904870595,2,1,1,2
2.6400343057816578,2.8211367696398972,1,2,0,1
-6.674041438210832,-4.594618850336649,2,0,1,2
-8.915245655532903,-6.380689620350067,2,2,1,2
3.10083960423303,4.6930970919153845,0,2,0,1
1.0340059554724648,-4.8408659693659235,0,1,0,0
1.5079877177077097,-3.5286481991234417,0,2,1,0
1.720735576379997,3.338652259104017,1,1,0,1
-8.460195691256313,-3.9824250718003227,2,0,1,2
2.4414096576917554,-4.314465907030784,0,1,0,0
1.3094532259194709,-3.5159976316851242,0,1,2,0
2.2482772028684512,2.7299961949870184,1,0,0,1
0.7638848386769455,-5.3855421887292305,0,1,2,0
2.791114768862672,2.5463679414607245,1,2,0,1
3.2843917661451254,4.529576106026083,1,2,0,1
1.5876191031002242,-5.118819025790981,0,1,2,0
1.618642545741162,-5.065415480322043,0,1,0,0
-8.060794871015098,-4.458596215312328,0,0,1,2
4.251470050269607,4.397630008426133,1,2,0,1
-7.80114746341539,-4.868508050580934,2,2,1,2
1.315336631991727,2.936029399200903,1,2,1,1
1.4532692117164214,-3.889593185680256,0,1,2,0
1.8977818820896202,-4.092357355473091,0,1,2,0
2.0902970969659154,-3.9363408761873,1,2,1,0
2.0912298993043805,4.320807824839079,0,2,1,1
2.717440945185734,3.9475845149802375,2,1,1,1
-7.340770948582659,-6.739433284705979,2,0,1,2
-6.818004437654578,-5.766489373438696,2,0,0,2
0.5533586117290311,-3.9277751018952625,2,1,2,0
-0.45581462568663156,-4.646244334035313,0,1,0,0
-8.789298786926173,-6.069559705972843,1,0,0,2
2.6931317276794164,4.6978059910300045,0,2,2,1
-8.20613333474455,-4.9646136384709205,0,0,2,2
1.961218730713396,1.3494785346353653,1,2,1,1
1.3162074658410208,4.300293305493106,2,2,0,1
-8.448507874828369,-5.268969873850559,0,0,0,2
3.2372531515357594,5.373375014064476,0,1,0,1
0.96689094081084,-4.007373912859514,0,1,1,0
2.3235403430706523,4.5116927652925956,1,2,2,1
-6.440712042529647,-7.08951645542333,2,0,1,2
1.121581720604236,-2.0667681160313873,0,1,2,0
3.3157129946833828,2.9288900596154495,2,2,0,1
1.2302943745783848,-2.8309758345249927,2,2,2,0
-7.8634234006412775,-5.938004963822934,2,0,1,2
3.3464096879761867,4.141538899930018,1,2,0,1
3.5172151861266396,3.184719978209205,0,2,0,1
3.0711859183586077,3.922449458881931,1,2,0,1
-8.215890172299995,-5.572301317756072,2,0,1,2
-7.551255939645447,-5.712675768859883,2,0,1,2
-0.14929088022793957,-2.5090084927307323,0,1,2,0
1.6990117224093362,-5.904522411936175,1,1,1,0
2.9450215888331375,3.591851284400651,2,2,1,1
1.5344733226080658,-2.9540828040737486,0,2,2,0
3.670130801333826,3.073886583334096,1,0,0,1
1.5073991634065225,4.461455597259743,1,2,0,1
-4.62528707524781,-4.357432452604483,2,1,1,2
-8.876103306905565,-4.753694307101752,2,1,1,2
-5.899080540550876,-5.173141550464647,2,0,1,2
4.730800124111532,5.121479465860467,0,1,0,1
-0.9131779617135838,-3.892224962618146,2,1,1,0
2.7802686674950285,4.4097435562743295,1,2,1,1
2.988157991430532,4.463922513654422,2,1,2,1
1.7573329956247536,2.873461552333937,1,2,2,1
4.799399305660144,4.278556437666307,1,2,0,1
0.6479246574959309,-3.3461727349957715,0,1,2,0
4.253529791791024,3.2409359469275705,1,1,0,1
-7.839751490805437,-6.5734596796508376,2,0,2,2
-7.8889912862773555,-6.8089238764927495,0,0,1,2
1.556442867816659,-2.752454563648265,0,1,2,0
4.8231036340389375,2.110499717385588,1,0,0,1
4.114770674886093,3.517198214374153,2,2,1,1
-9.045896283493738,-5.412786611888121,2,0,1,2
3.349513235676786,3.3551806292145305,1,2,0,1
-7.92102094102387,-6.206570010693298,2,1,1,2
-7.325265216094884,-6.744360097375392,1,0,1,2
-8.497646919187627,-4.377686169781298,0,0,1,2
1.3355541281584535,-3.941247828232969,0,1,2,0
-7.248558665965221,-5.830885727703531,2,0,1,2
-7.421255018230296,-8.857130852664056,2,2,2,2
-7.789612872677777,-4.51861360268526,2,0,2,2
2.9056258463024967,4.890277722914158,1,1,2,1
-8.001026453319255,-6.323334990517199,2,2,0,2
2.842156475803812,3.1093427209001434,1,2,0,1
2.59016646100962,5.1249015053681966,0,1,0,1
1.2020671615134366,-5.012980352535562,0,1,2,0
-7.62008292334378,-4.246060454962431,0,0,1,2
-0.5378534634608572,-3.8319409412478724,0,1,2,0
0.9437260677910417,-2.6649951137275862,0,1,2,0
3.2982227840344884,5.797332168295923,1,2,0,1
1.96749673155143,3.997534977153119,0,2,2,1
-7.1340615124131554,-5.583559490346882,0,0,1,2
2.4812163703704178,4.5748601533185,1,2,0,1
1.4510382086439813,-4.7152636437809985,0,0,2,0
1.386146443905151,4.24432570109038,1,2,0,1
1.249499811612143,-4.6441058582955606,0,1,2,0
-9.696087007927256,-7.167309467846303,2,0,1,2
0.4558111093229579,-5.2723478969454,0,1,2,0
3.9975061691257525,4.821482604461176,1,2,0,1
5.422219795473231,4.197143137028503,2,1,0,1
4.612741778237723,6.311586818171858,1,2,0,1
4.365667013039738,4.657443847536541,1,2,0,1
1.0109927881018312,2.2671980353376506,0,2,0,1
3.0138579638276544,3.9650561424626347,1,2,2,1
1.9709910629546752,3.7053043243513266,0,2,0,1
-7.814779431233538,-6.5851055265272205,1,0,1,2
-6.224955251633713,-4.714161372126419,0,1,1,2
-6.998462115372845,-4.53131665875697,2,0,1,2
-8.426348199910063,-3.148419856925194,2,0,1,2
2.4422324971763394,4.227339075065162,1,2,0,1
4.069027199797812,3.4307706934676006,2,2,0,1
4.337589119546061,3.5709148788697953,1,0,0,1
1.6316009306137138,-3.7291154219540994,0,1,2,0
0.5791167862679777,-5.086512366367507,1,0,1,0
4.050978404667179,2.7863000494499506,2,2,0,1
-7.437931156831408,-4.791246068707258,2,0,2,2
-7.808773726839691,-4.163185752659592,2,0,1,2
3.7156249197082287,4.003903387241607,1,2,2,1
-7.452106282812421,-6.1973451768838785,2,2,1,2
1.8540192658321297,-4.382159122060756,0,1,2,0
2.2823245499410385,2.2597554095239585,2,2,0,1
-0.5388600723389059,-5.626981670352973,0,1,2,0
0.5477280416211443,-3.847926953410738,1,1,1,0
1.9208219452389956,-4.0216949929033,1,1,2,0
1.4021027562396315,-5.384405456682482,0,1,2,0
-8.058748924381376,-6.71604367522232,2,0,0,2
1.908333412763846,4.159250170063696,2,0,0,1
1.6476247574793388,-2.62418043296599,0,1,2,0
2.811880942203572,2.648870823643007,1,0,0,1
3.3473380514528897,-4.981323104186369,0,1,2,0
-8.803852983284727,-6.250305660070544,2,0,1,2
-7.331053556587871,-5.592963940329843,2,0,1,2
0.34071595208897465,-4.494059865662794,0,0,2,0
3.0081438455880973,6.359932592160687,0,2,2,1
-7.892937202327847,-5.204921775827813,2,2,1,2
-8.285381878480758,-3.77094108753281,2,0,1,2
-7.654298340628065,-4.797546109433309,2,0,1,2
0.25375155678535355,-4.885162489497735,0,1,1,0
2.1347708613737386,-5.486329142701546,0,0,0,0
2.820647210338641,-4.3992920524350065,0,1,2,0
1.215097271857751,3.639574228069728,0,2,1,1
1.0663457865653667,-3.776542560608487,0,1,0,0
4.0656563159601875,2.6203206394224514,1,1,0,1
-7.6857928412271415,-4.76399120925404,1,0,1,2
2.284848549805369,-4.002887857516638,2,1,2,0
3.641431192723731,4.204804489768908,1,2,0,1
1.4211745108489189,-3.3155512344766622,0,1,0,0
-1.0912351176149186,-4.1055828395716,0,1,0,0
3.2570182000817036,5.112883986517512,0,2,2,1
2.2084522536125784,-5.338240048076848,0,1,0,0
-6.5899509256868445,-7.881552460552211,2,0,1,2
1.5323821664679207,-3.321809857067601,0,1,2,0
1.619623267848789,4.155086333824775,1,1,0,1
-7.525276469968107,-6.216610977072817,0,0,0,2
-8.033433408167653,-6.8015122871708,0,0,1,2
2.5611523616560867,3.79436653953579,1,1,2,1
-8.120338459196534,-4.843354285385505,2,0,1,2
1.7219638255858085,5.44407548486568,1,2,0,1
-6.48512755687395,-2.3995071662197693,2,1,1,2
1.5196193857830083,1.4286427457165507,1,0,0,1
4.0870917876717385,4.128790272802085,1,2,2,1
3.363726637154673,5.082920521093023,1,2,0,1
-7.414449049295343,-5.106164843723006,2,0,1,2
3.039514476664527,-3.4291617338233373,1,1,2,0
2.596535517776497,1.8254208249446702,1,0,0,1
3.046017161330027,3.5593448807693076,1,0,0,1
2.390115412485045,-3.409067436230722,0,1,2,0
-6.816735609568945,-4.051210269428139,2,2,1,2
-7.32661141734855,-6.371146807589203,2,0,2,2
0.15645390715816232,-4.689375852328056,0,1,0,0
-7.673082928569201,-4.843243554806437,2,2,0,2
2.5532405751974747,4.214592816207994,0,1,0,1
3.3158820070956283,3.5164973655519542,2,0,0,1
2.6821712102372874,-5.348699479284833,0,2,2,0
4.78697318529796,4.898307549120284,2,2,0,1
-0.23828750083794104,-4.479607641319284,0,2,2,0
0.7955700069735716,-4.239654635868381,0,0,0,0
0.7905404968546181,-4.512069975450212,0,1,2,0
1.0938592886981477,-2.678480877303009,0,1,2,0
2.287929959189345,2.445428654506614,1,2,0,1
2.8707181325381024,1.931353039717325,2,0,2,1
0.36562496845890535,-4.447319786511159,2,1,2,0
0.8407057649783357,-2.8607081271759167,0,1,2,0
1.060233481979037,-5.1955901777877935,1,1,0,0
1.1049208613628503,-5.000092901924511,0,1,2,0
-7.429754302909083,-4.576736543687877,2,0,1,2
2.0393967944351443,-4.553677597186554,2,1,2,0
-8.557032671843967,-6.103064073526801,2,0,1,2
3.7363423565516456,-2.283091813680312,1,1,0,0
-7.371546302889193,-5.146801543769313,2,0,2,2
-6.367838998052054,-4.67930462032355,2,0,0,2
2.0316552635744163,2.8745632098502956,1,2,0,1
2.21869256592802,-5.218472506940391,0,1,2,0
4.276252000167068,3.1346713291279356,1,2,0,1
-8.390725839686246,-3.7734178708038324,2,0,1,2
4.078044940692214,2.916597832797508,1,2,0,1
1.2137464522976542,-4.323379323486495,0,1,2,0
-8.165973291699688,-5.698468210350481,0,0,0,2
2.075662301584252,-3.3181163580719204,1,1,2,0
2.950607671409232,3.682529301708047,1,2,0,1
-0.35317193663551527,-4.226889597860183,0,1,2,0
2.9628028451855175,-3.720943266223683,0,0,2,0
2.5248700607245502,-3.940553923598126,0,0,2,0
4.091022279936622,5.089944997832547,1,2,0,1
-8.956389595892112,-5.4491552245196155,2,1,2,2
2.0591764564751207,-5.887256848154331,0,2,2,0
-7.514781597658234,-5.564416343020307,2,0,1,2
0.8356809978817377,-2.69849213271978,0,0,2,0
-7.353823476571533,-5.205609477263636,1,0,0,2
3.7418190195301646,4.399165148937065,1,1,2,1
1.834847741593221,-3.0309641322410905,0,2,2,0
1.653634393484344,-4.536092496192081,2,0,1,0
0.7210669378539061,2.265620175661529,1,2,0,1
-7.694493000041337,-2.7635878823903557,1,0,0,2
-10.255012883155432,-6.626402197608842,2,0,1,2
-7.394312297286653,-4.592583359447034,2,0,2,2
4.849629796181874,3.5880861317598978,1,2,1,1
4.45685035949654,3.8937446823703077,2,2,1,1
0.8506193622296949,-3.8183808740214724,0,2,0,0
-0.25193797548493246,-5.175515506169524,0,1,2,0
0.6075444783253574,2.9756930904606866,1,2,0,1
-6.359014797688812,-5.286074207270127,1,1,0,2
0.6067715199579173,-4.300727311378368,0,1,2,0
-8.05997282595617,-5.950910121446709,2,0,1,2
-8.00622400000475,-5.786612135526928,2,0,1,2
-8.849184464201649,-6.2297631881275946,2,0,0,2
-7.383914045140759,-5.311114734060369,2,0,0,2
2.730096752294447,-3.522402614064286,1,1,2,0
-7.969078530011564,-3.92027377813102,2,2,0,2
3.26384059530021,2.8625640790771016,1,1,0,1
1.7729848203418186,-1.8322833246158972,0,1,2,0
0.35552305427834374,-4.307465105202335,0,1,2,0
1.9811817637124916,1.9024234590192268,1,2,0,1
0.11182263697423744,-5.054663443917809,1,1,2,0
1.3742976466861914,-3.808180016562779,2,1,2,0
-0.3627260804362169,-2.6839873769084734,0,0,1,0
1.3267487633607584,-2.850385740101455,2,1,1,0
-8.489993430791989,-3.8270104340714752,1,0,1,2
1.8015235610054323,-2.427624819552038,1,1,0,0
0.591882817425954,2.6059112052995226,0,2,0,1
4.21432362005743,3.438467161278255,1,2,2,1
-6.319221967881495,-6.26699907828691,2,1,2,2
-8.33205839193966,-5.2101106788926215,2,0,1,2
0.8911952246557646,-3.157178599657378,1,1,2,0
-9.741107687320762,-4.542145358839739,1,2,0,2
3.8376126795401664,4.111609488125285,1,2,0,1
2.8350780006689327,-6.223174701766725,0,1,1,0
-8.140972722255938,-4.5890160619667935,2,0,0,2
0.19537082639586045,-3.980660790005666,0,2,1,0
3.334875155844084,3.736396017610999,1,2,0,1
-8.03641008453958,-5.1330047394924385,1,0,1,2
0.4897844812741169,-4.8140828650297784,0,1,2,0
3.6209759002012225,3.42300038168084,1,2,1,1
4.107798153133127,2.8001677492232284,0,2,0,1
2.2557065265733156,2.511943326641709,1,2,0,1
1.4360457110453146,4.399729768215977,1,1,2,1
2.365189500123593,4.303390476369387,1,2,0,1
-7.530936731763223,-6.348147028540847,0,0,0,2
1.062230421359635,-4.200698951097416,0,1,2,0
1.2516504118939862,-5.3764965743431095,0,1,1,0
-7.907560868189979,-5.23670048397949,2,0,1,2
3.764731265562766,4.210358229501059,1,2,0,1
-0.46846611494030443,-5.607048897385069,1,1,1,0
-8.304885498372261,-6.863813370634456,2,0,2,2
-7.313374045621527,-4.008411769189951,2,0,2,2
2.6913208070298853,3.4760359157241862,1,2,0,1
-8.400229654271513,-5.200212400726119,2,1,0,2
4.405626175292386,3.3197231536726717,1,2,1,1
1.1002299929078427,-3.874110285359439,1,2,2,0
1.9193775858375421,3.6112069879579263,2,2,0,1
0.2688462641071442,-4.498969500862545,0,1,2,0
-6.316742464929483,-5.480392411136565,2,0,1,2
3.2248845258511043,5.195473372171028,0,2,0,1
3.1916481760632722,2.3074363803070663,1,2,0,1
-0.059069255301893886,-3.9873485072398624,1,1,2,0
-8.566115212925604,-5.060090932146442,2,0,0,2
2.2873398750067637,-3.927058404824814,0,1,2,0
1.064362639767825,-4.855879036632685,2,1,0,0
-8.122047303243809,-6.075723283772699,1,0,1,2
0.2852506390078484,-4.365373982829612,0,1,0,0
-8.218613820451203,-4.57480764971553,0,2,0,2
1.844458712985062,-4.46928296468222,0,1,2,0
1.514862308704825,-4.531851006283272,0,1,2,0
0.1084376346032474,-4.631461232411931,1,2,2,0
-8.897464612502729,-4.919801360280566,2,0,1,2
1.5780703478267688,4.208581013107919,2,1,0,1
-6.638833219068169,-3.561324029845943,2,0,1,2
1.4515445303724293,-4.138084279438539,1,0,2,0
2.947565963423318,-5.14679350339022,0,1,2,0
2.914710612173319,3.455175647230279,2,0,0,1
1.9667266691851881,3.750174214776588,1,1,0,1
0.4059272237073994,-4.575293685141667,0,1,2,0
1.3954416774714364,-5.244324497195349,0,1,2,0
-6.933585145195619,-3.729443516775042,2,0,1,2
1.4408464302313861,3.46493550286722,1,1,0,1
1.6904068415628644,-3.1472206071421533,0,1,2,0
-8.637177477411358,-5.7664469149444875,2,2,1,2
-8.086936503762916,-5.314899958071849,2,0,1,2
-9.038953841526824,-3.766413236263028,2,0,1,2
3.0933249613990372,4.343035960894652,1,2,2,1
2.1136709294921765,3.4042421774904263,0,2,0,1
-7.702109457374771,-5.129729311109263,1,0,2,2
0.497310285474878,-3.843442163288674,0,0,2,0
3.7795721723107545,4.569267147509326,1,2,0,1
-8.288170886188022,-2.9657977150462873,2,0,1,2
-7.468299497682322,-8.139312403302048,2,0,0,2
4.123935488258132,-5.331503053787324,2,0,2,0
4.003550180877336,4.949983958826792,0,2,0,1
2.8842626158976987,4.591777907588929,1,1,0,1
2.749287448922864,4.1257132034039286,0,1,0,1
0.7066255899461881,-4.97370915320986,0,1,2,0
-7.951583244533513,-3.62044192030001,1,2,0,2
-8.51140528456681,-4.239720157173414,2,0,1,2
-7.079858077159117,-5.145715659114573,2,2,0,2
-7.73422117362052,-6.28496322776804,2,1,0,2
-6.500575686807258,-4.368497864755075,0,0,1,2
-5.966754079127825,-5.54465725248942,2,1,1,2
1.165085768199405,-2.392006511382099,0,1,2,0
3.27071823090443,3.142592931436242,0,2,2,1
2.4074044310270937,2.2817223529998394,1,2,0,1
-8.555896602428845,-4.811684727433781,1,0,1,2
-6.5591933759689,-5.640057465688783,2,0,1,2
-8.955005263800913,-5.2965947698648925,1,0,1,2
1.7794304706859259,4.011294987871797,1,2,1,1
1.6532919625635827,-3.922200822629704,1,1,1,0
1.2720236665955929,-4.159852031870568,0,1,2,0
0.046861126422909516,-4.678216267328256,1,1,0,0
3.013250222317295,4.011046175365938,1,2,0,1
-0.3833912220411999,-5.411583639068121,0,1,2,0
0.03727594538417778,3.2187633576322208,1,2,0,1
2.650852401007851,2.7399785839175257,1,2,0,1
1.9612608440682946,4.2369559540280575,2,1,0,1
-8.759765922016744,-4.771205778829403,0,0,1,2
1.8616438640995985,2.642722990294329,1,2,0,1
1.6332777522937219,-5.149474544993846,0,1,2,0
-8.260611898840068,-4.076483455270025,0,0,1,2
0.6814487708396841,2.7986204211960515,2,2,0,1
-0.8313037820132971,-4.2086548268921,0,1,2,0
0.47528009020516127,-4.982186442252303,0,2,2,0
3.930101774794313,3.1572581527561243,1,2,1,1
3.2051930238457724,2.7537228236217475,1,2,2,1
-9.032140635437843,-6.135251138606423,2,0,1,2
2.0768442002748793,-4.351240749843597,0,2,0,0
-8.048036864792683,-7.306168985059414,2,0,1,2
-8.389014889548346,-5.255305297788611,1,1,1,2
-8.454704375020938,-5.8829304891737815,2,0,1,2
0.8558144724526536,-4.541674318960311,1,2,2,0
1.9867368774970129,5.811014516428142,1,2,0,1
2.7086131965770672,5.699490027994372,0,2,0,1
1.8844206702362212,3.3035835806255225,1,1,0,1
1.2909018922503033,-3.7460461395892892,0,2,2,0
2.9326668484996894,5.115844755134253,2,2,0,1
-6.050449727914264,-5.302016677102764,0,0,1,2
